customerID,tenure,Contract,PaymentMethod,MonthlyCharges,Churn
7029-IJEJK,54,One year,Bank transfer (automatic),44.1,No
8174-LNWMW,31,Two year,Credit card (automatic),20.9,No
6551-GNYDG,14,Month-to-month,Bank transfer (automatic),80.9,No
5206-HPJKM,17,Month-to-month,Credit card (automatic),55.5,No
0379-DJQHR,67,Two year,Credit card (automatic),81.35,No
3696-DFHHB,68,Two year,Bank transfer (automatic),25.5,No
1480-IVEVR,35,One year,Bank transfer (automatic),81.6,No
3537-HPKQT,55,Month-to-month,Credit card (automatic),77.75,No
7365-BVCJH,1,Month-to-month,Electronic check,24.4,No
3373-DIUUN,30,Two year,Mailed check,21.25,No
9975-GPKZU,46,Two year,Credit card (automatic),19.75,No
3569-VLDHH,66,One year,Electronic check,75.1,No
4065-JJAVA,1,Month-to-month,Electronic check,49.5,No
5914-XRFQB,72,Two year,Bank transfer (automatic),115.8,No
4719-UMSIY,6,Month-to-month,Mailed check,19.65,No
5787-KXGIY,72,Two year,Credit card (automatic),19.3,No
0225-ZORZP,3,Month-to-month,Electronic check,84.3,No
8661-BOYNW,72,Two year,Credit card (automatic),84.4,No
1985-MBRYP,43,Two year,Bank transfer (automatic),19.65,No
9971-ZWPBF,34,Month-to-month,Electronic check,108.9,No
5732-IKGQH,52,One year,Bank transfer (automatic),104.45,No
8592-PLTMQ,64,One year,Mailed check,24.7,No
4060-LDNLU,7,Month-to-month,Electronic check,96.2,No
2690-DVRVK,5,One year,Electronic check,20.55,No
0480-BIXDE,19,Month-to-month,Electronic check,96.8,No
2143-LJULT,67,Two year,Credit card (automatic),25.25,No
7011-CVEUC,25,Month-to-month,Credit card (automatic),95.7,No
5982-FPVQN,37,Month-to-month,Electronic check,95.15,No
4559-UWIHT,14,Month-to-month,Electronic check,82.65,No
8286-AFUYI,1,Month-to-month,Electronic check,47.95,No
5371-VYLSX,50,Month-to-month,Electronic check,83.4,No
1465-WCZVT,3,Month-to-month,Mailed check,19.65,No
7973-DZRKH,66,Two year,Credit card (automatic),90.95,No
1352-VHKAJ,27,Month-to-month,Bank transfer (automatic),71.6,No
8266-VBFQL,4,Month-to-month,Electronic check,90.4,No
6765-MBQNU,26,One year,Mailed check,26.0,No
0967-BMLBD,11,One year,Mailed check,20.0,No
7951-VRDVK,36,One year,Bank transfer (automatic),85.85,No
1555-HAPSU,71,Two year,Credit card (automatic),23.9,No
6527-PZFPV,24,One year,Credit card (automatic),20.8,No
3807-XHCJH,1,Month-to-month,Electronic check,20.0,No
2040-LDIWQ,65,Two year,Bank transfer (automatic),84.2,No
5130-YPIRV,62,Two year,Credit card (automatic),72.0,No
6344-SFJVH,20,Month-to-month,Credit card (automatic),24.9,No
3620-MWJNE,2,Month-to-month,Mailed check,54.45,No
9242-TKFSV,72,Two year,Credit card (automatic),65.1,No
5473-KHBPS,52,One year,Credit card (automatic),95.7,No
9798-OPFEM,46,Two year,Electronic check,21.1,No
6907-CQGPN,29,Month-to-month,Electronic check,34.3,No
8070-AAWZP,24,Month-to-month,Mailed check,34.25,No
6463-MVYRY,57,Two year,Bank transfer (automatic),69.85,No
3518-FSTWG,72,Two year,Bank transfer (automatic),109.55,No
8628-MFKAX,72,Two year,Credit card (automatic),116.75,No
8963-MQVYN,22,Month-to-month,Electronic check,20.55,No
8148-NLEGT,42,Two year,Electronic check,22.95,No
1004-NOZNR,56,One year,Credit card (automatic),94.8,No
1471-GIQKQ,1,Month-to-month,Electronic check,49.95,No
1074-AMIOH,53,Month-to-month,Bank transfer (automatic),108.25,No
3301-LSLWQ,29,Month-to-month,Electronic check,66.1,No
9578-FOMUK,15,Month-to-month,Electronic check,24.8,No
5044-XDPYX,51,Two year,Mailed check,25.5,No
5214-CHIWJ,27,One year,Mailed check,20.3,No
6698-OXETB,11,Two year,Mailed check,20.4,No
0962-CQPWQ,62,Two year,Bank transfer (automatic),20.3,No
8745-PVESG,57,One year,Credit card (automatic),41.1,No
9693-XMUOB,59,Month-to-month,Electronic check,50.25,No
8774-GSBUN,72,Two year,Mailed check,25.4,No
2428-HYUNX,44,Two year,Credit card (automatic),19.35,No
5214-NLTIT,72,Two year,Credit card (automatic),90.8,No
2812-REYAT,49,One year,Bank transfer (automatic),20.05,No
2325-NBPZG,3,Month-to-month,Electronic check,74.55,No
2626-VEEWG,67,Two year,Credit card (automatic),19.4,No
6439-PKTRR,70,Two year,Electronic check,80.7,No
3039-MJSLN,3,Month-to-month,Bank transfer (automatic),20.2,No
9861-PDSZP,72,Two year,Credit card (automatic),108.05,No
2455-USLMV,31,Month-to-month,Credit card (automatic),84.75,No
9199-PWQVC,63,One year,Credit card (automatic),79.7,No
5701-YVSVF,11,Month-to-month,Electronic check,82.9,No
4455-BFSPD,61,One year,Bank transfer (automatic),101.15,No
9107-UKCKY,61,One year,Electronic check,79.8,No
2263-SFSQZ,51,Two year,Mailed check,24.95,No
0178-SZBHO,47,Month-to-month,Electronic check,87.2,No
9909-IDLEK,20,Month-to-month,Mailed check,96.8,No
1685-VAYJF,11,Month-to-month,Credit card (automatic),45.2,No
0074-HDKDG,25,One year,Bank transfer (automatic),61.6,No
1251-STYSZ,4,Month-to-month,Electronic check,80.25,No
7389-KBFIT,2,Month-to-month,Mailed check,30.25,No
6921-OZMFH,5,Month-to-month,Mailed check,55.7,No
9522-BNTHX,34,Month-to-month,Electronic check,56.25,No
1328-EUZHC,18,Two year,Mailed check,20.1,No
9974-JFBHQ,64,Month-to-month,Credit card (automatic),99.15,No
5311-IHLEI,12,Month-to-month,Bank transfer (automatic),50.95,No
0265-PSUAE,16,Month-to-month,Bank transfer (automatic),100.7,No
2272-JKMSI,62,One year,Electronic check,110.8,No
3655-SNQYZ,69,Two year,Credit card (automatic),113.25,No
1830-GGFNM,65,Two year,Credit card (automatic),94.55,No
3363-DTIVD,71,Two year,Electronic check,105.55,No
3551-GAEGL,34,One year,Bank transfer (automatic),30.4,No
9481-WHGWY,70,Two year,Credit card (automatic),75.35,No
4908-XAXAY,49,One year,Bank transfer (automatic),89.85,No
9509-MPYOD,35,One year,Mailed check,20.75,No
8946-BFWSG,63,Two year,Mailed check,25.25,No
5063-IUOKK,13,Two year,Mailed check,19.75,No
7109-CQYUZ,52,Two year,Mailed check,89.25,No
6614-FHDBO,72,Two year,Bank transfer (automatic),109.2,No
7706-DZNKK,11,Month-to-month,Credit card (automatic),20.45,No
9138-EFSMO,26,One year,Bank transfer (automatic),78.95,No
0330-BGYZE,60,One year,Bank transfer (automatic),102.5,No
4741-WWJQZ,2,Month-to-month,Electronic check,80.15,No
7319-ZNRTR,25,One year,Electronic check,19.6,No
6267-DCFFZ,30,Month-to-month,Electronic check,90.05,No
8050-XGRVL,62,One year,Credit card (automatic),54.75,No
9688-YGXVR,44,Month-to-month,Credit card (automatic),88.15,No
2806-MLNTI,52,One year,Bank transfer (automatic),105.1,No
7976-CICYS,4,Month-to-month,Credit card (automatic),20.7,No
3635-JBPSG,15,Two year,Mailed check,38.8,No
3855-ONCAR,4,Month-to-month,Mailed check,78.9,No
8495-PRWFH,42,Month-to-month,Electronic check,55.65,No
2662-NNTDK,65,One year,Credit card (automatic),24.8,No
1131-SUEKT,61,One year,Bank transfer (automatic),98.45,No
0013-MHZWF,9,Month-to-month,Credit card (automatic),69.4,No
4957-SREEC,70,Two year,Credit card (automatic),20.35,No
3966-HRMZA,3,Month-to-month,Mailed check,75.05,No
2885-HIJDH,69,Two year,Bank transfer (automatic),86.9,No
6133-OZILE,18,Month-to-month,Electronic check,35.2,No
6654-QGBZZ,1,Month-to-month,Mailed check,19.9,No
9470-XCCEM,35,Month-to-month,Bank transfer (automatic),89.65,No
4884-LEVMQ,39,Two year,Bank transfer (automatic),20.45,No
4146-SVFUD,1,Month-to-month,Mailed check,44.6,No
0396-YCHWO,36,Month-to-month,Electronic check,95.4,No
0559-CKHUS,29,Two year,Mailed check,19.55,No
8908-SLFCJ,21,Two year,Credit card (automatic),20.85,No
0114-IGABW,71,Two year,Bank transfer (automatic),58.25,No
6574-MCOEH,33,One year,Electronic check,79.15,No
5170-PTRKA,49,One year,Credit card (automatic),35.8,No
5602-BVFMK,12,One year,Mailed check,19.3,No
6635-CPNUN,28,Month-to-month,Credit card (automatic),96.6,No
5012-YSPJJ,31,Month-to-month,Mailed check,54.35,No
6394-HHHZM,3,Month-to-month,Mailed check,20.7,No
7302-ZHMHP,1,Month-to-month,Mailed check,19.15,No
7048-GXDAY,39,Month-to-month,Electronic check,106.4,No
0929-HYQEW,3,Month-to-month,Mailed check,50.15,No
5924-SNGKP,41,One year,Credit card (automatic),20.25,No
3468-DRVQJ,10,One year,Electronic check,70.3,No
8639-NHQEI,72,Two year,Bank transfer (automatic),95.9,No
4927-WWOOZ,2,Month-to-month,Electronic check,91.45,No
5678-VFNEQ,71,One year,Credit card (automatic),104.1,No
5973-EJGDP,51,Month-to-month,Electronic check,87.35,No
6505-OZNPG,6,Two year,Mailed check,63.4,No
4940-KHCWD,60,Two year,Bank transfer (automatic),37.7,No
9142-KZXOP,44,Month-to-month,Credit card (automatic),68.85,No
9631-RXVJM,35,Two year,Mailed check,19.25,No
8645-KOMJQ,69,Two year,Bank transfer (automatic),81.95,No
8082-GHXOP,13,Month-to-month,Mailed check,44.0,No
5832-EXGTT,29,Month-to-month,Mailed check,60.2,No
6061-PQHMK,25,One year,Credit card (automatic),19.9,No
3571-DPYUH,58,One year,Credit card (automatic),94.7,No
2519-LBNQL,60,One year,Electronic check,104.35,No
9091-WTUUY,64,Two year,Mailed check,69.25,No
2193-SFWQW,72,Two year,Bank transfer (automatic),111.95,No
6807-SIWJI,38,One year,Electronic check,104.85,No
2126-GSEGL,70,Two year,Bank transfer (automatic),84.8,No
6818-DJXAA,10,Month-to-month,Electronic check,91.1,No
2348-KCJLT,44,One year,Mailed check,61.5,No
8464-EETCQ,57,Two year,Credit card (automatic),18.8,No
0623-GDISB,1,Month-to-month,Bank transfer (automatic),48.45,No
3259-QMXUN,58,Two year,Electronic check,86.1,No
5312-UXESG,41,Month-to-month,Bank transfer (automatic),98.05,No
3486-HOOGQ,70,Two year,Bank transfer (automatic),79.7,No
4137-JOPHL,50,Two year,Bank transfer (automatic),89.7,No
7346-MEDWM,59,Month-to-month,Electronic check,83.25,No
7392-YYPYJ,22,Month-to-month,Electronic check,100.65,No
6048-NJXHX,41,Two year,Electronic check,19.75,No
3887-PBQAO,45,One year,Credit card (automatic),25.9,No
6116-RFVHN,34,Month-to-month,Electronic check,100.45,No
5736-YEJAX,69,Two year,Credit card (automatic),79.45,No
8996-ZROXE,57,One year,Electronic check,53.5,No
6458-CYIDZ,5,Month-to-month,Electronic check,80.7,No
9680-NIAUV,72,Two year,Credit card (automatic),109.7,No
5982-PSMKW,23,Two year,Credit card (automatic),91.1,No
8499-BRXTD,18,One year,Mailed check,20.1,No
2235-EZAIK,72,Two year,Credit card (automatic),79.2,No
3439-GVUSX,1,Month-to-month,Mailed check,24.4,No
7044-YAACC,4,Month-to-month,Electronic check,70.2,No
2190-BCXEC,40,Month-to-month,Credit card (automatic),78.85,No
6370-ZVHDV,61,Two year,Bank transfer (automatic),25.3,No
5766-FTRTS,72,Two year,Mailed check,84.45,No
1337-BOZWO,18,One year,Credit card (automatic),46.4,No
0840-DFEZH,7,Month-to-month,Electronic check,75.35,No
7088-FBAWU,17,Month-to-month,Mailed check,74.55,No
0013-SMEOE,71,Two year,Bank transfer (automatic),109.7,No
9795-NREXC,64,Two year,Credit card (automatic),85.0,No
8970-ANWXO,23,One year,Mailed check,73.75,No
3976-HXHCE,72,Two year,Bank transfer (automatic),19.3,No
6408-WHTEF,72,Two year,Mailed check,89.4,No
7293-LSCDV,60,Two year,Credit card (automatic),19.25,No
3274-NSDWE,68,Two year,Credit card (automatic),19.6,No
2267-WTPYD,57,Month-to-month,Credit card (automatic),94.0,No
1661-CZBAU,48,One year,Bank transfer (automatic),70.95,No
0872-CASZJ,59,One year,Mailed check,69.1,No
2907-ILJBN,11,One year,Mailed check,20.6,No
6402-SSEJG,25,One year,Electronic check,61.05,No
6933-FHBZC,26,One year,Mailed check,56.05,No
9277-JOOMO,3,Month-to-month,Mailed check,24.6,No
9367-OIUXP,4,Month-to-month,Mailed check,20.7,No
0699-NDKJM,57,Month-to-month,Bank transfer (automatic),58.75,No
6614-YWYSC,61,Two year,Bank transfer (automatic),25.0,No
6217-KDYWC,57,Two year,Mailed check,19.6,No
1734-ZMNTZ,11,Two year,Mailed check,25.0,No
7969-FFOWG,65,Two year,Mailed check,19.9,No
0121-SNYRK,50,One year,Mailed check,35.4,No
7408-OFWXJ,72,Two year,Credit card (automatic),89.8,No
2504-DSHIH,23,Month-to-month,Electronic check,86.8,No
2323-ARSVR,67,Two year,Electronic check,111.05,No
3896-RCYYE,67,Month-to-month,Credit card (automatic),53.4,No
4525-VZCZG,54,One year,Electronic check,105.85,No
5917-HBSDW,37,Month-to-month,Electronic check,19.35,No
7599-NTMDP,62,Two year,Bank transfer (automatic),48.7,No
2253-KPMNB,69,Two year,Bank transfer (automatic),46.25,No
2520-SGTTA,0,Two year,Mailed check,20.0,No
4378-MYPGO,68,Two year,Bank transfer (automatic),105.25,No
2233-TXSIU,17,One year,Credit card (automatic),44.45,No
3810-DVDQQ,72,Two year,Bank transfer (automatic),117.6,No
3227-WLKLI,65,Two year,Bank transfer (automatic),91.55,No
9442-JTWDL,11,One year,Credit card (automatic),20.05,No
4578-PHJYZ,52,One year,Electronic check,68.75,No
8695-WDYEA,1,Month-to-month,Mailed check,51.25,No
7641-TQFHN,39,Two year,Mailed check,100.55,No
0867-LDTTC,5,Month-to-month,Bank transfer (automatic),75.15,No
1247-QBVSH,43,Month-to-month,Mailed check,50.2,No
6096-EGVTU,64,One year,Mailed check,24.9,No
6729-FZWSY,67,One year,Mailed check,19.45,No
3566-VVORZ,12,Month-to-month,Bank transfer (automatic),45.9,No
9547-ITEFG,9,Month-to-month,Credit card (automatic),102.6,No
2478-EEWWM,59,Month-to-month,Electronic check,44.3,No
2585-KTFRE,1,Month-to-month,Bank transfer (automatic),70.45,No
9708-HPXWZ,5,Month-to-month,Credit card (automatic),45.4,No
4335-UPJSI,24,Two year,Mailed check,19.75,No
2957-JIRMN,62,One year,Electronic check,84.45,No
1628-BIZYP,1,Month-to-month,Electronic check,85.0,No
7814-LEEVE,1,Month-to-month,Bank transfer (automatic),20.3,No
7493-GVFIO,57,Two year,Credit card (automatic),20.55,No
6464-KEXXH,8,Month-to-month,Credit card (automatic),25.25,No
7797-EJMDP,8,Month-to-month,Bank transfer (automatic),66.05,No
5016-IBERQ,23,Month-to-month,Electronic check,84.25,No
6906-MPARY,40,One year,Credit card (automatic),89.6,No
4881-JVQOD,10,Month-to-month,Bank transfer (automatic),34.55,No
2599-CIPQE,71,Two year,Credit card (automatic),109.3,No
6308-CQRBU,71,Two year,Electronic check,109.25,No
7562-UXTPG,13,Month-to-month,Mailed check,70.15,No
9793-WECQC,23,Month-to-month,Mailed check,95.3,No
6447-EGDIV,31,One year,Mailed check,20.95,No
6671-NGWON,7,Month-to-month,Mailed check,20.35,No
8756-RDDLT,68,Month-to-month,Electronic check,44.95,No
9932-WBWIK,11,Month-to-month,Mailed check,20.35,No
8049-WJCLQ,10,Month-to-month,Mailed check,60.2,No
7693-QPEFS,52,Month-to-month,Bank transfer (automatic),72.95,No
8510-TMWYB,54,Two year,Bank transfer (automatic),59.8,No
9544-PYPSJ,62,Month-to-month,Credit card (automatic),96.1,No
1047-RNXZV,43,Two year,Mailed check,19.55,No
6620-HVDUJ,24,Month-to-month,Bank transfer (automatic),60.45,No
4947-DSMXK,34,Month-to-month,Bank transfer (automatic),97.7,No
3657-COGMW,52,Month-to-month,Credit card (automatic),108.1,No
9418-RUKPH,38,Two year,Mailed check,19.95,No
8029-XYPWT,71,Two year,Bank transfer (automatic),115.05,No
2710-WYVXG,3,Two year,Mailed check,71.1,No
0384-RVBPI,20,Month-to-month,Credit card (automatic),64.4,No
3915-ODIYG,60,One year,Electronic check,71.75,No
2137-DQMEV,68,One year,Mailed check,44.8,No
8468-FZTOE,72,Two year,Electronic check,74.35,No
2680-XKKNJ,8,One year,Bank transfer (automatic),58.2,No
3318-ISQFQ,20,Month-to-month,Bank transfer (automatic),19.5,No
8780-RSYYU,25,Month-to-month,Credit card (automatic),19.2,No
9087-EYCPR,60,Two year,Mailed check,25.0,No
8336-TAVKX,72,Two year,Bank transfer (automatic),78.45,No
2346-DJQTB,35,Month-to-month,Electronic check,24.15,No
1971-DTCZB,72,Two year,Bank transfer (automatic),90.95,No
6891-JPYFF,48,Month-to-month,Credit card (automatic),105.25,No
8065-QBYTO,71,One year,Credit card (automatic),99.65,No
6380-ARCEH,1,Month-to-month,Mailed check,20.2,No
6981-TDRFT,44,One year,Electronic check,54.3,No
5519-TEEUH,33,One year,Mailed check,20.15,No
2960-NKRSO,24,Month-to-month,Electronic check,85.95,No
4634-JLRJT,1,Month-to-month,Mailed check,20.35,No
6950-TWMYB,54,Two year,Bank transfer (automatic),79.95,No
3223-DWFIO,4,Month-to-month,Electronic check,69.35,No
4795-WRNVT,40,Month-to-month,Mailed check,65.1,No
5118-MUEYH,48,Month-to-month,Credit card (automatic),105.1,No
3572-UUHRS,45,One year,Bank transfer (automatic),18.85,No
3410-YOQBQ,31,Two year,Mailed check,79.2,No
5120-ZBLAI,50,One year,Bank transfer (automatic),75.7,No
1763-KUAAW,18,One year,Bank transfer (automatic),20.35,No
4716-HHKQH,20,Month-to-month,Electronic check,107.05,No
5656-MJEFC,42,Two year,Credit card (automatic),48.15,No
6168-YBYNP,59,Month-to-month,Electronic check,111.35,No
4801-JZAZL,11,Month-to-month,Electronic check,29.6,No
1162-ECVII,72,Two year,Bank transfer (automatic),109.75,No
8198-RKSZG,14,Month-to-month,Credit card (automatic),80.45,No
2576-HXMPA,1,Month-to-month,Credit card (automatic),19.55,No
6723-CEGQI,65,Two year,Mailed check,45.25,No
1356-MKYSK,6,Month-to-month,Credit card (automatic),78.65,No
1354-YZFNB,4,Two year,Credit card (automatic),19.55,No
2320-TZRRH,20,One year,Mailed check,19.5,No
0835-DUUIQ,24,One year,Bank transfer (automatic),21.05,No
8375-KVTHK,68,One year,Electronic check,100.3,No
4468-KAZHE,20,Month-to-month,Electronic check,60.0,No
5339-PXDVH,4,Month-to-month,Electronic check,90.65,No
9848-JQJTX,72,Two year,Bank transfer (automatic),100.9,No
5897-ZYEKH,67,One year,Electronic check,105.6,No
0856-NAOES,6,Month-to-month,Mailed check,60.9,No
5327-XOKKY,72,Two year,Credit card (automatic),73.45,No
0547-HURJB,12,Month-to-month,Credit card (automatic),21.05,No
3452-FLHYD,25,One year,Bank transfer (automatic),20.95,No
9801-NOSHQ,23,One year,Mailed check,19.8,No
3580-HYCSP,72,Two year,Bank transfer (automatic),110.3,No
9554-DFKIC,30,Month-to-month,Bank transfer (automatic),54.45,No
6094-ZIVKX,68,One year,Credit card (automatic),54.45,No
4737-AQCPU,72,Two year,Credit card (automatic),72.1,No
0394-YONDK,70,Two year,Credit card (automatic),25.15,No
4782-OSFXZ,71,Two year,Bank transfer (automatic),82.7,No
5018-GWURO,56,Month-to-month,Bank transfer (automatic),85.6,No
2773-OVBPK,67,Two year,Bank transfer (automatic),111.3,No
0471-ARVMX,62,One year,Electronic check,104.85,No
7274-CGTOD,62,Two year,Bank transfer (automatic),43.7,No
5605-XNWEN,72,Two year,Bank transfer (automatic),25.0,No
9122-UMROB,1,Month-to-month,Mailed check,20.3,No
7311-MQJCH,5,One year,Electronic check,19.55,No
8204-TIFGJ,23,Month-to-month,Bank transfer (automatic),20.3,No
4186-ZBUEW,36,One year,Mailed check,70.7,No
1976-AZZPJ,7,Month-to-month,Mailed check,34.2,No
3503-TYDAY,43,Month-to-month,Electronic check,80.45,No
9405-GPBBG,64,Two year,Credit card (automatic),110.5,No
3865-ZFZIB,19,Two year,Mailed check,19.65,No
8084-OIVBS,11,One year,Mailed check,20.0,No
3125-RAHBV,22,One year,Credit card (automatic),20.3,No
7722-VJRQD,72,Two year,Bank transfer (automatic),60.95,No
6229-UOLQL,56,One year,Mailed check,52.0,No
1552-TKMXS,42,Month-to-month,Credit card (automatic),20.35,No
1536-YHDOE,17,One year,Mailed check,62.1,No
0052-DCKON,66,One year,Bank transfer (automatic),115.8,No
2243-FNMMI,20,Month-to-month,Mailed check,19.4,No
7426-RHZGU,9,Month-to-month,Bank transfer (automatic),95.9,No
8905-IAZPF,69,One year,Credit card (automatic),95.65,No
1958-RNRKS,30,Month-to-month,Electronic check,49.9,No
4318-RAJVY,10,One year,Mailed check,19.8,No
0464-WJTKO,72,Two year,Bank transfer (automatic),20.1,No
7471-WNSUF,60,One year,Bank transfer (automatic),24.15,No
4274-DRSQT,66,One year,Bank transfer (automatic),88.9,No
2931-SVLTV,40,Month-to-month,Credit card (automatic),110.1,No
7394-LWLYN,2,Month-to-month,Electronic check,70.15,No
4395-PZMSN,5,Month-to-month,Electronic check,85.55,No
0019-EFAEP,72,Two year,Bank transfer (automatic),101.3,No
6993-YGFJV,69,Two year,Bank transfer (automatic),112.55,No
4962-CHQPW,29,One year,Mailed check,19.85,No
6897-RWMUB,61,Two year,Bank transfer (automatic),68.05,No
8903-XEBGX,2,Month-to-month,Electronic check,55.3,No
8220-OCUFY,21,One year,Electronic check,60.25,No
0730-BGQGF,71,Two year,Credit card (automatic),90.3,No
9603-OAIHC,1,Month-to-month,Electronic check,70.05,No
9229-RQABD,18,One year,Mailed check,23.75,No
6994-KERXL,4,Month-to-month,Electronic check,55.9,No
0608-JDVEC,50,Two year,Electronic check,19.8,No
2985-FMWYF,23,Month-to-month,Electronic check,93.5,No
9711-FJTBX,56,One year,Mailed check,85.85,No
2800-VEQXM,3,Month-to-month,Mailed check,74.75,No
4813-HQMGZ,8,Month-to-month,Electronic check,90.25,No
8087-LGYHQ,9,Month-to-month,Electronic check,94.05,No
8120-JDCAM,4,Month-to-month,Mailed check,69.55,No
3717-FDJFU,5,Two year,Mailed check,20.45,No
5949-HGVJL,26,Month-to-month,Electronic check,73.05,No
7980-MHFLQ,72,Two year,Mailed check,24.9,No
